,Timestamp,ensemble_optimization_score,single_best_optimization_score,single_best_train_score
0,2023-04-12 17:35:58.195643,0.19824533526554022,,
1,2023-04-12 17:36:05.013142,0.2916111835400341,,
2,2023-04-12 17:36:17.517458,0.32215063606567174,,
61,2023-04-12 17:36:26.000000,0.32215063606567174,0.259356565422569,0.9980709938700298
3,2023-04-12 17:36:29.783617,0.3252207099611617,0.259356565422569,0.9980709938700298
4,2023-04-12 17:36:35.022226,0.3268516831382118,0.259356565422569,0.9980709938700298
5,2023-04-12 17:36:46.373140,0.32953630479104074,0.259356565422569,0.9980709938700298
6,2023-04-12 17:36:58.609361,0.33301986716421583,0.259356565422569,0.9980709938700298
7,2023-04-12 17:36:58.609361,0.33301986716421583,0.259356565422569,0.9980709938700298
8,2023-04-12 17:36:58.609361,0.33301986716421583,0.259356565422569,0.9980709938700298
9,2023-04-12 17:36:58.609361,0.33301986716421583,0.259356565422569,0.9980709938700298
10,2023-04-12 17:36:58.609361,0.33301986716421583,0.259356565422569,0.9980709938700298
11,2023-04-12 17:36:58.609361,0.33301986716421583,0.259356565422569,0.9980709938700298
12,2023-04-12 17:36:58.609361,0.33301986716421583,0.259356565422569,0.9980709938700298
13,2023-04-12 17:36:58.609361,0.33301986716421583,0.259356565422569,0.9980709938700298
14,2023-04-12 17:36:58.609361,0.33301986716421583,0.259356565422569,0.9980709938700298
15,2023-04-12 17:36:58.609361,0.33301986716421583,0.259356565422569,0.9980709938700298
17,2023-04-12 17:40:56.166599,0.3389271825412803,0.259356565422569,0.9980709938700298
16,2023-04-12 17:40:56.166599,0.3389271825412803,0.259356565422569,0.9980709938700298
18,2023-04-12 17:41:36.964139,0.3444009588867033,0.259356565422569,0.9980709938700298
22,2023-04-12 17:41:36.964139,0.3444009588867033,0.259356565422569,0.9980709938700298
19,2023-04-12 17:41:36.964139,0.3444009588867033,0.259356565422569,0.9980709938700298
20,2023-04-12 17:41:36.964139,0.3444009588867033,0.259356565422569,0.9980709938700298
21,2023-04-12 17:41:36.964139,0.3444009588867033,0.259356565422569,0.9980709938700298
158,2023-04-12 17:43:12.000000,0.3444009588867033,0.33542401652394493,0.5089876798219781
159,2023-04-12 17:43:12.000000,0.3444009588867033,0.33542401652394493,0.5089876798219781
160,2023-04-12 17:43:12.000000,0.3444009588867033,0.33542401652394493,0.5089876798219781
168,2023-04-12 17:43:12.000000,0.3444009588867033,0.33542401652394493,0.5089876798219781
162,2023-04-12 17:43:12.000000,0.3444009588867033,0.33542401652394493,0.5089876798219781
163,2023-04-12 17:43:12.000000,0.3444009588867033,0.33542401652394493,0.5089876798219781
164,2023-04-12 17:43:12.000000,0.3444009588867033,0.33542401652394493,0.5089876798219781
165,2023-04-12 17:43:12.000000,0.3444009588867033,0.33542401652394493,0.5089876798219781
166,2023-04-12 17:43:12.000000,0.3444009588867033,0.33542401652394493,0.5089876798219781
167,2023-04-12 17:43:12.000000,0.3444009588867033,0.33542401652394493,0.5089876798219781
161,2023-04-12 17:43:12.000000,0.3444009588867033,0.33542401652394493,0.5089876798219781
179,2023-04-12 17:43:12.000000,0.3444009588867033,0.33542401652394493,0.5089876798219781
170,2023-04-12 17:43:12.000000,0.3444009588867033,0.33542401652394493,0.5089876798219781
171,2023-04-12 17:43:12.000000,0.3444009588867033,0.33542401652394493,0.5089876798219781
172,2023-04-12 17:43:12.000000,0.3444009588867033,0.33542401652394493,0.5089876798219781
173,2023-04-12 17:43:12.000000,0.3444009588867033,0.33542401652394493,0.5089876798219781
174,2023-04-12 17:43:12.000000,0.3444009588867033,0.33542401652394493,0.5089876798219781
175,2023-04-12 17:43:12.000000,0.3444009588867033,0.33542401652394493,0.5089876798219781
176,2023-04-12 17:43:12.000000,0.3444009588867033,0.33542401652394493,0.5089876798219781
177,2023-04-12 17:43:12.000000,0.3444009588867033,0.33542401652394493,0.5089876798219781
178,2023-04-12 17:43:12.000000,0.3444009588867033,0.33542401652394493,0.5089876798219781
157,2023-04-12 17:43:12.000000,0.3444009588867033,0.33542401652394493,0.5089876798219781
169,2023-04-12 17:43:12.000000,0.3444009588867033,0.33542401652394493,0.5089876798219781
156,2023-04-12 17:43:12.000000,0.3444009588867033,0.33542401652394493,0.5089876798219781
145,2023-04-12 17:43:12.000000,0.3444009588867033,0.33542401652394493,0.5089876798219781
154,2023-04-12 17:43:12.000000,0.3444009588867033,0.33542401652394493,0.5089876798219781
131,2023-04-12 17:43:12.000000,0.3444009588867033,0.33542401652394493,0.5089876798219781
132,2023-04-12 17:43:12.000000,0.3444009588867033,0.33542401652394493,0.5089876798219781
133,2023-04-12 17:43:12.000000,0.3444009588867033,0.33542401652394493,0.5089876798219781
134,2023-04-12 17:43:12.000000,0.3444009588867033,0.33542401652394493,0.5089876798219781
135,2023-04-12 17:43:12.000000,0.3444009588867033,0.33542401652394493,0.5089876798219781
136,2023-04-12 17:43:12.000000,0.3444009588867033,0.33542401652394493,0.5089876798219781
137,2023-04-12 17:43:12.000000,0.3444009588867033,0.33542401652394493,0.5089876798219781
138,2023-04-12 17:43:12.000000,0.3444009588867033,0.33542401652394493,0.5089876798219781
139,2023-04-12 17:43:12.000000,0.3444009588867033,0.33542401652394493,0.5089876798219781
140,2023-04-12 17:43:12.000000,0.3444009588867033,0.33542401652394493,0.5089876798219781
141,2023-04-12 17:43:12.000000,0.3444009588867033,0.33542401652394493,0.5089876798219781
142,2023-04-12 17:43:12.000000,0.3444009588867033,0.33542401652394493,0.5089876798219781
